1,241
2,235
3,231
4,234
5,240
6,249
7,248
8,236
9,217
10,213
11,220
12,225
13,235
14,245
15,253
16,252
17,249
18,246
19,241
20,239
21,235
22,236
23,233
24,229
25,225
26,225
27,228
28,235
29,239
30,246
31,246
32,242
33,240
34,241
35,245
36,249
37,245
38,229
39,220
40,220
41,228
42,235
43,242
44,250
45,257
46,254
47,242
48,244
49,240
50,238
51,239
52,242
53,247
54,247
55,243
56,241
57,244
58,243
59,235
60,238
61,237
62,249
63,254
64,254
65,251
66,247
67,244
68,243
69,243
70,243
71,242
72,240
73,238
74,237
75,239
76,239
77,242
78,242
79,242
80,243
81,243
82,243
83,242
84,241
85,241
86,240
87,242
88,245
89,247
90,248
91,248
92,247
93,244
94,244
95,245
96,244
97,239
98,234
99,234
100,237
101,243
102,248
103,252
104,254
105,256
106,257
107,260
108,256
109,250
110,244
111,241
112,237
113,245
114,248
115,248
116,251
117,250
118,247
119,243
120,243
121,247
122,237
123,231
124,234
125,241
126,232
127,226
128,230
129,241
130,255
131,262
132,255
133,239
134,229
135,233
136,239
137,247
138,245
139,239
140,237
141,255
142,254
143,252
144,251
145,257
146,258
147,258
148,254
149,249
150,245
151,248
152,257
153,264
154,269
155,272
156,269
157,268
158,262
159,256
160,249
161,248
162,248
163,251
164,253
165,254
166,257
167,258
168,257
169,255
170,253
171,252
172,250
173,252
174,248
175,248
176,252
177,255
178,256
179,250
180,244
181,244
182,250
183,254
184,256
185,256
186,256
187,254
188,253
189,251
190,251
191,251
192,251
193,253
194,254
195,252
196,252
197,254
198,258
199,259
200,261
201,260
202,260
203,259
204,258
205,257
206,257
207,256
208,257
209,257
210,259
211,256
212,255
213,253
214,254
215,252
216,252
217,251
218,253
219,256
220,257
221,259
222,259
223,259
224,258
225,258
226,257
227,258
228,258
229,258
230,257
231,256
232,254
233,256
234,254
235,256
236,256
237,256
238,257
239,258
240,262
241,262
242,257
243,253
244,256
245,253
246,252
247,247
248,243
249,237
250,240
251,244
252,247
253,250
254,251
255,248
256,239
257,235
258,236
259,238
260,244
261,258
262,268
263,264
264,250
265,240
266,247
267,256
268,256
269,251
270,249
271,248
272,246
273,244
274,240
275,241
276,251
277,265
278,271
279,275
280,275
281,275
282,272
283,270
284,264
285,255
286,248
287,245
288,243
289,244
290,255
291,256
292,255
293,256
294,261
295,259
296,252
297,248
298,245
299,243
300,243
301,244
302,249
303,255
304,262
305,267
306,270
307,270
308,267
309,262
310,257
311,252
312,244
313,242
314,243
315,250
316,256
317,271
318,272
319,268
320,261
321,258
322,262
323,264
324,267
325,261
326,255
327,255
328,264
329,270
330,271
331,272
332,269
333,265
334,261
335,260
336,262
337,265
338,272
339,276
340,278
341,278
342,277
343,278
344,275
345,275
346,273
347,272
348,272
349,271
350,270
351,271
352,271
353,273
354,270
355,272
356,270
357,270
358,270
359,269
360,271
361,269
362,271
363,271
364,270
365,272
366,272
367,273
368,273
369,274
370,274
371,275
372,276
373,275
374,276
375,277
376,278
377,278
378,278
379,278
380,276
381,275
382,272
383,270
384,269
385,266
386,265
387,262
388,261
389,261
390,260
391,261
392,261
393,262
394,264
395,265
396,266
397,267
398,270
399,269
400,268
401,269
402,267
403,267
404,267
405,267
406,270
407,272
408,275
409,277
410,278
411,281
412,279
413,281
414,279
415,278
416,278
417,276
418,277
419,274
420,274
421,274
422,273
423,273
424,274
425,273
426,273
427,272
428,273
429,272
430,273
431,273
432,272
433,273
434,272
435,273
436,273
437,273
438,274
439,274
440,276
441,274
442,274
443,273
444,271
445,271
446,269
447,269
448,269
449,268
450,270
451,270
452,271
453,270
454,271
455,271
456,269
457,270
458,268
459,269
460,267
461,269
462,268
463,270
464,272
465,273
466,276
467,276
468,277
469,278
470,277
471,275
472,273
473,271
474,270
475,269
476,268
477,268
478,269
479,270
480,271
481,271
482,272
483,273
484,274
485,275
486,274
487,273
488,272
489,272
490,275
491,277
492,279
493,279
494,278
495,273
496,270
497,268
498,267
499,269
500,269
501,270
502,271
503,274
504,274
505,273
506,273
507,274
508,273
509,274
510,272
511,273
512,272
513,273
514,271
515,270
516,269
517,268
518,267
519,265
520,264
521,263
522,261
523,260
524,261
525,262
526,263
527,269
528,272
529,276
530,278
531,278
532,277
533,280
534,284
535,278
536,277
537,277
538,276
539,276
540,273
541,274
542,273
543,269
544,269
545,268
546,267
547,265
548,261
549,257
550,257
551,260
552,265
553,271
554,272
555,272
556,269
557,265
558,262
559,258
560,257
561,259
562,260
563,261
564,262
565,262
566,264
567,266
568,270
569,273
570,273
571,273
572,275
573,275
574,274
575,274
576,272
577,271
578,271
579,267
580,265
581,267
582,268
583,272
584,272
585,272
586,274
587,278
588,283
589,282
590,271
591,257
592,249
593,244
594,220
595,212
596,210
597,224
598,238
599,238
