0,349
1,348
2,347
3,347
4,345
5,343
6,342
7,341
8,339
9,339
10,339
11,340
12,340
13,340
14,340
15,339
16,341
17,343
18,343
19,343
20,340
21,337
22,337
23,336
24,337
25,337
26,337
27,338
28,342
29,345
30,348
31,351
32,353
33,354
34,356
35,355
36,353
37,348
38,345
39,342
40,343
41,346
42,351
43,348
44,342
45,340
46,340
47,340
48,339
49,337
50,336
51,336
52,340
53,342
54,343
55,343
56,345
57,347
58,345
59,346
60,346
61,345
62,344
63,342
64,342
65,341
66,345
67,340
68,344
69,336
70,338
71,333
72,335
73,334
74,336
75,335
76,338
77,337
78,340
79,335
80,340
81,333
82,338
83,335
84,340
85,336
86,342
87,339
88,343
89,342
90,345
91,345
92,345
93,345
94,346
95,348
96,348
97,349
98,351
99,351
100,351
101,353
102,353
103,354
104,353
105,353
106,352
107,351
108,351
109,350
110,350
111,348
112,346
113,347
114,346
115,345
116,345
117,343
118,343
119,343
120,342
121,342
122,342
123,342
124,343
125,344
126,343
127,346
128,347
129,349
130,353
131,355
132,356
133,356
134,354
135,352
136,350
137,347
138,345
139,342
140,340
141,339
142,338
143,336
144,337
145,335
146,335
147,334
148,334
149,335
150,335
151,336
152,337
153,338
154,339
155,339
156,340
157,341
158,340
159,341
160,341
161,343
162,343
163,343
164,343
165,343
166,343
167,342
168,342
169,342
170,342
171,342
172,341
173,341
174,339
175,340
176,340
177,340
178,340
179,341
180,341
181,341
182,341
183,342
184,343
185,343
186,344
187,345
188,345
189,346
190,345
191,345
192,344
193,343
194,341
195,341
196,340
197,339
198,338
199,338
200,338
201,336
202,336
203,336
204,336
205,334
206,335
207,335
208,335
209,335
210,334
211,335
212,335
213,335
214,335
215,335
216,337
217,337
218,339
219,341
220,340
221,341
222,341
223,340
224,340
225,340
226,339
227,338
228,337
229,337
230,336
231,335
232,336
233,335
234,336
235,336
236,337
237,337
238,338
239,338
240,338
241,339
242,338
243,338
244,339
245,340
246,340
247,341
248,341
249,342
250,343
251,343
252,345
253,346
254,346
255,346
256,346
257,345
258,345
259,344
260,344
261,343
262,343
263,343
264,342
265,341
266,341
267,342
268,342
269,343
270,343
271,344
272,346
273,347
274,347
275,347
276,348
277,349
278,348
279,346
280,344
281,343
282,341
283,340
284,338
285,335
286,335
287,333
288,333
289,334
290,334
291,336
292,337
293,339
294,341
295,343
296,345
297,347
298,348
299,348
300,348
301,348
302,347
303,346
304,345
305,344
306,343
307,342
308,341
309,340
310,339
311,338
312,339
313,338
314,339
315,339
316,338
317,339
318,339
319,339
320,340
321,340
322,341
323,342
324,342
325,342
326,342
327,343
328,344
329,345
330,346
331,349
332,349
333,350
334,350
335,350
336,350
337,350
338,350
339,350
340,350
341,350
342,350
343,349
344,348
345,348
346,348
347,348
348,349
349,349
350,349
351,348
352,349
353,349
354,350
355,351
356,350
357,351
358,351
359,351
360,351
361,349
362,348
363,345
364,346
365,345
366,346
67,348
368,349
369,352
370,355
371,358
372,361
373,362
374,363
375,361
376,358
377,354
378,351
379,349
380,345
381,342
382,340
383,339
384,341
385,344
386,342
387,341
388,339
389,338
390,339
391,342
392,345
393,346
394,347
395,345
396,343
397,340
398,339
399,338
400,339
401,341
402,343
403,345
404,349
405,351
406,355
407,357
408,357
409,356
410,357
411,359
412,362
413,364
414,367
415,371
416,373
417,379
418,384
419,381
420,382
421,392
422,395
423,389
424,380
425,374
426,368
427,359
428,360
429,365
430,376
431,387
432,395
433,403
434,409
435,415
436,421
437,430
438,437
439,441
440,442
441,439
442,436
443,431
444,426
445,419
446,410
447,403
448,395
449,385
450,376
451,371
452,371
453,372
454,371
455,368
456,362
457,356
458,350
459,345
460,346
461,350
462,351
463,351
464,349
465,347
466,347
467,347
468,350
469,352
470,354
471,353
472,353
473,353
474,352
475,351
476,349
477,348
478,346
479,344
480,342
481,340
482,340
483,339
484,339
485,339
486,338
487,337
488,336
489,334
490,335
491,336
492,336
493,337
494,337
495,338
496,339
497,341
498,342
499,341
500,340
501,339
502,341
503,345
504,349
505,354
506,358
507,360
508,362
509,361
510,361
511,360
512,358
513,358
514,359
515,359
516,358
517,358
518,358
519,360
520,361
521,361
522,361
523,361
524,360
525,361
526,360
527,361
528,360
529,361
530,360
531,359
532,359
533,363
534,365
535,366
536,365
537,363
538,362
539,360
540,359
541,360
542,361
543,362
544,363
545,364
546,365
547,366
548,366
549,365
550,365
551,364
552,363
553,362
554,360
555,359
556,357
557,355
558,355
559,355
560,355
561,356
562,356
563,357
564,356
565,357
566,357
567,356
568,355
569,353
570,352
571,350
572,348
573,347
574,345
575,342
576,341
577,341
578,341
579,342
580,344
581,346
582,348
583,351
584,351
585,351
586,353
587,355
588,358
589,361
590,361
591,366
592,367
593,367
594,366
595,364
596,364
597,363
598,362
599,361
