1,88
2,89
3,89
4,90
5,88
6,89
7,88
8,88
9,88
10,88
11,87
12,86
13,86
14,84
15,85
16,86
17,87
18,87
19,87
20,87
21,88
22,88
23,89
24,89
25,88
26,88
27,88
28,87
29,87
30,89
31,87
32,86
33,85
34,85
35,86
36,85
37,86
38,87
39,88
40,88
41,88
42,87
43,86
44,86
45,85
46,84
47,84
48,84
49,86
50,88
51,89
52,90
53,89
54,88
55,88
56,88
57,88
58,86
59,86
60,85
61,86
62,88
63,89
64,91
65,91
66,90
67,91
68,89
69,89
70,89
71,89
72,89
73,89
74,88
75,88
76,88
77,88
78,87
79,87
80,87
81,87
82,87
83,86
84,86
85,86
86,85
87,86
88,85
89,85
90,86
91,86
92,86
93,86
94,86
95,86
96,86
97,85
98,87
99,87
100,88
101,88
102,88
103,88
104,88
105,87
106,87
107,86
108,86
109,86
110,85
111,85
112,85
113,85
114,85
115,86
116,86
117,86
118,87
119,87
120,88
121,88
122,89
123,89
124,89
125,88
126,87
127,87
128,87
129,86
130,86
131,87
132,86
133,86
134,86
135,86
136,85
137,86
138,86
139,86
140,86
141,86
142,86
143,86
144,86
145,86
146,86
147,86
148,86
149,86
150,87
151,87
152,87
153,87
154,87
155,87
156,87
157,86
158,86
159,87
160,87
161,87
162,88
163,87
164,88
165,87
166,87
167,87
168,87
169,87
170,87
171,87
172,87
173,88
174,87
175,87
176,87
177,86
178,85
179,86
180,86
181,85
182,86
183,87
184,86
185,86
186,86
187,86
188,86
189,86
190,86
191,86
192,87
193,88
194,88
195,87
196,88
197,88
198,87
199,88
200,88
201,88
202,89
203,89
204,90
205,90
206,90
207,90
208,90
209,90
210,89
211,90
212,90
213,90
214,90
215,90
216,89
217,89
218,89
219,89
220,89
221,89
222,88
223,89
224,90
225,89
226,89
227,90
228,89
229,89
230,90
231,90
232,90
233,90
234,91
235,90
236,90
237,90
238,90
239,90
240,90
241,90
242,90
243,90
244,90
245,90
246,90
247,89
248,89
249,89
250,89
251,89
252,89
253,90
254,90
255,89
256,89
257,89
258,89
259,89
260,89
261,89
262,89
263,89
264,90
265,90
266,90
267,90
268,90
269,90
270,90
271,90
272,90
273,90
274,91
275,91
276,91
277,90
278,90
279,90
280,90
281,90
282,90
283,90
284,90
285,90
286,90
287,90
288,90
289,89
290,90
291,90
292,90
293,89
294,90
295,90
296,90
297,90
298,89
299,89
300,89
301,88
302,88
303,88
304,88
305,88
306,87
307,87
308,87
309,87
310,87
311,87
312,87
313,87
314,87
315,87
316,87
317,87
318,87
319,87
320,86
321,86
322,87
323,86
324,86
325,87
326,87
327,87
328,87
329,87
330,87
331,87
332,87
333,87
334,87
335,87
336,87
337,88
338,87
339,87
340,87
341,86
342,87
343,87
344,87
345,88
346,88
347,88
348,89
349,88
350,88
351,88
352,88
353,88
354,88
355,88
356,88
357,88
358,88
359,88
360,88
361,87
362,87
363,86
364,86
365,87
366,87
367,87
368,87
369,87
370,87
371,87
372,86
373,86
374,87
375,86
376,87
377,87
378,87
379,87
380,88
381,87
382,87
383,87
384,87
385,87
386,88
387,88
388,87
389,88
390,88
391,88
392,88
393,88
394,88
395,88
396,88
397,88
398,88
399,88
400,88
401,88
402,88
403,88
404,88
405,87
406,87
407,88
408,88
409,88
410,88
411,88
412,88
413,87
414,87
415,87
416,86
417,87
418,87
419,87
420,87
421,88
422,88
423,87
424,87
425,87
426,87
427,87
428,87
429,87
430,87
431,88
432,87
433,87
434,87
435,87
436,87
437,86
438,87
439,87
440,87
441,88
442,87
443,87
444,87
445,87
446,87
447,87
448,88
449,87
450,88
451,88
452,88
453,89
454,88
455,88
456,88
457,89
458,89
459,89
460,89
461,90
462,90
463,90
464,90
465,90
466,90
467,90
468,89
469,89
470,89
471,88
472,89
473,89
474,88
475,88
476,88
477,88
478,88
479,88
480,88
481,88
482,88
483,88
484,88
485,87
486,87
487,87
488,87
489,87
490,88
491,88
492,88
493,88
494,88
495,88
496,89
497,88
498,88
499,88
500,88
501,89
502,88
503,88
504,88
505,88
506,88
507,88
508,88
509,88
510,89
511,89
512,89
513,89
514,89
515,88
516,88
517,87
518,87
519,87
520,86
521,87
522,87
523,87
524,87
525,87
526,87
527,87
528,87
529,87
530,87
531,88
532,88
533,88
534,88
535,88
536,88
537,87
538,87
539,87
540,87
541,88
542,87
543,89
544,89
545,88
546,88
547,88
548,88
549,88
550,88
551,89
552,88
553,89
554,89
555,88
556,88
557,88
558,88
559,88
560,88
561,87
562,88
563,88
564,88
565,88
566,88
567,88
568,88
569,88
570,88
571,88
572,88
573,89
574,89
575,89
576,88
577,88
578,88
579,88
580,88
581,89
582,88
583,89
584,88
585,89
586,88
587,88
588,88
589,88
590,88
591,88
592,88
593,88
594,88
595,88
596,88
597,88
598,88
599,87

